"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"26","codec-http2","e910c05fd46e8e75ab92be452ec98299c6bd4e34","97242db7231b0da5ed41a1b7a743ce4dab961511","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"30","codec-http2","97242db7231b0da5ed41a1b7a743ce4dab961511","2ab5dbf47106291b0740254e3ab8bdbe60e2be3d","LOCAL_VAR_RENAMING","0","1","1"
"32","codec-http2","2ab5dbf47106291b0740254e3ab8bdbe60e2be3d","f325cda67bfa8fbe66de70d150e4c1f58b655ba0","LOCAL_VAR_RENAMING","0","1","1"
"33","codec-http2","f325cda67bfa8fbe66de70d150e4c1f58b655ba0","0b08895d8cea2fb73f5c14a492c997a0fc7376a6","SWITCH_EQUAL_SIDES","14","1","1"
"37","codec-http2","0b08895d8cea2fb73f5c14a492c997a0fc7376a6","4c186a9fd7b0505c047bb4a6bd52b9db63f5441c","LOCAL_VAR_RENAMING","0","1","1"
"41","codec-http2","4c186a9fd7b0505c047bb4a6bd52b9db63f5441c","9c40a801df9497df88270c84238880d74e8eeb12","LOCAL_VAR_RENAMING","0","1","1"
"44","codec-http2","9c40a801df9497df88270c84238880d74e8eeb12","b5374c018b0e06b5639cf4e6c192cbbcb46ca1ad","LOCAL_VAR_RENAMING","0","1","1"
"48","codec-http2","b5374c018b0e06b5639cf4e6c192cbbcb46ca1ad","61248e33e706510d8a71eb0c6450d680f6048c4f","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"0","codec-memcache","61248e33e706510d8a71eb0c6450d680f6048c4f","6a0074da2eaba7751475caaac9c6649c80059ea3","LOCAL_VAR_RENAMING","0","1","1"
"37","codec-memcache","6a0074da2eaba7751475caaac9c6649c80059ea3","2a4d99021769f7909724cecd54325823ebbf0506","LOCAL_VAR_RENAMING","0","1","1"
"45","codec-memcache","2a4d99021769f7909724cecd54325823ebbf0506","4184b1f91660ad0ed011b9b0eb691483286117b7","LOCAL_VAR_RENAMING","0","1","1"
"0","codec-mqtt","4184b1f91660ad0ed011b9b0eb691483286117b7","7c6f7989ca3a19589dde00940cd69d567df39cf8","PRE_POST_FIX_EXPRESSION_DIVIDING","16","1","1"
"1","codec-mqtt","7c6f7989ca3a19589dde00940cd69d567df39cf8","6a6dd13405c479bff1ca6a4fb7a09ba4d0adc6e6","SWITCH_EQUAL_SIDES","14","1","1"
"2","codec-mqtt","6a6dd13405c479bff1ca6a4fb7a09ba4d0adc6e6","5b9516269d8eef7e6da7fb92d1363d3719e758ce","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"3","codec-mqtt","5b9516269d8eef7e6da7fb92d1363d3719e758ce","3f9100b70ee74dbba3e4a52a382149494a09419d","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"7","codec-mqtt","3f9100b70ee74dbba3e4a52a382149494a09419d","e93c9a10f261d8f1f5c84466bf293f26e82dadf7","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"9","codec-mqtt","e93c9a10f261d8f1f5c84466bf293f26e82dadf7","e4a671e3db92d0f11de65c173b362fefebc4881c","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"11","codec-mqtt","e4a671e3db92d0f11de65c173b362fefebc4881c","9722206d1cc93e02bdecd1099202893f86b0c0f1","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"15","codec-mqtt","9722206d1cc93e02bdecd1099202893f86b0c0f1","32a4b08e26d93a4f15cc86e99de84b8926847615","INFIX_EXPRESSION_DIVIDING","8","1","1"
"16","codec-mqtt","32a4b08e26d93a4f15cc86e99de84b8926847615","82e4cf5746421a2a5860628045e88f07f4cdf589","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"18","codec-mqtt","82e4cf5746421a2a5860628045e88f07f4cdf589","695a87f0876045475264ef093261ae54393cb18c","VAR_DECLARATION_MERGING","12","1","1"
"19","codec-mqtt","695a87f0876045475264ef093261ae54393cb18c","03db1db7a3d678653be02141f0f6b27d4f6cb091","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"20","codec-mqtt","03db1db7a3d678653be02141f0f6b27d4f6cb091","42f287cf00668d7624e7fe0ccd2a9f1092bc4f6c","SWITCH_EQUAL_SIDES","14","1","1"
"22","codec-mqtt","42f287cf00668d7624e7fe0ccd2a9f1092bc4f6c","adca0c911e358914a9d0489be4c24fdd6b683741","REVERSE_IF_ELSE","3","1","1"
"23","codec-mqtt","adca0c911e358914a9d0489be4c24fdd6b683741","d94661f668e9472f22309a1652772f8912a8071f","SWITCH_EQUAL_SIDES","14","1","1"
"24","codec-mqtt","d94661f668e9472f22309a1652772f8912a8071f","3a4617af7764bb2bd171d441d59487445bed1dfc","PP_TO_ADD_ASSIGNMENT","6","1","1"
"29","codec-mqtt","3a4617af7764bb2bd171d441d59487445bed1dfc","d31246746661a7ff1e1a000e830d8b4b5af403a6","SWITCH_EQUAL_SIDES","14","1","1"
"30","codec-mqtt","d31246746661a7ff1e1a000e830d8b4b5af403a6","679b701f9e6d93875c21e6762fd4c43200c85ab3","SWITCH_EQUAL_SIDES","14","1","1"
"31","codec-mqtt","679b701f9e6d93875c21e6762fd4c43200c85ab3","7f4aa171c3742d2b178cdd9c8a67d54a3601f453","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"32","codec-mqtt","7f4aa171c3742d2b178cdd9c8a67d54a3601f453","dff66b3be2cf3bc89f4697f2a2f6cf846df26500","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"34","codec-mqtt","dff66b3be2cf3bc89f4697f2a2f6cf846df26500","6ef2f5f210bb5ea0ddc49f6fa042ba40a56a9494","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"36","codec-mqtt","6ef2f5f210bb5ea0ddc49f6fa042ba40a56a9494","4709c1716209697ce21dbf5692e648bff7d42ba3","REVERSE_IF_ELSE","3","1","1"
"40","codec-mqtt","4709c1716209697ce21dbf5692e648bff7d42ba3","edc8171360d911408dd54c887db870ad73e3fc01","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"42","codec-mqtt","edc8171360d911408dd54c887db870ad73e3fc01","934beab1d858dee6f32743f9eb432ccde1a3c9ea","SWITCH_EQUAL_SIDES","14","1","1"
"43","codec-mqtt","934beab1d858dee6f32743f9eb432ccde1a3c9ea","ab1bef12aa5a02c56a34fd8b3dffb86b69751981","INFIX_EXPRESSION_DIVIDING","8","1","1"
"46","codec-mqtt","ab1bef12aa5a02c56a34fd8b3dffb86b69751981","ae373995624519f9ab5b9a25eab6635b2f351537","INFIX_EXPRESSION_DIVIDING","8","1","1"
"49","codec-mqtt","ae373995624519f9ab5b9a25eab6635b2f351537","b5c358c94f6693b25ada32174ab66cfbc1274589","LOCAL_VAR_RENAMING","0","1","1"
"0","codec-redis","b5c358c94f6693b25ada32174ab66cfbc1274589","584ccff2df3ff10bfc1afd3222bf8fb5b9acca3f","IF_DIVIDING","9","1","1"
"4","codec-redis","584ccff2df3ff10bfc1afd3222bf8fb5b9acca3f","407b89cf629c2eb79279a566dda855f6a7c2a12b","SWITCH_EQUAL_SIDES","14","1","1"
"9","codec-redis","407b89cf629c2eb79279a566dda855f6a7c2a12b","1ac1d50b5e32358e3e195870801bd1dbe7807620","SWITCH_EQUAL_SIDES","14","1","1"
"14","codec-redis","1ac1d50b5e32358e3e195870801bd1dbe7807620","5bb733a333baf895ff85cb6ecb96d778678a7f33","LOCAL_VAR_RENAMING","0","1","1"
"43","codec-redis","5bb733a333baf895ff85cb6ecb96d778678a7f33","40c942ffbb86dcd2b73c8ddd6587b4d5b2688dc0","LOCAL_VAR_RENAMING","0","1","1"
"45","codec-redis","40c942ffbb86dcd2b73c8ddd6587b4d5b2688dc0","dd3b19d8bb4baa4f86bb1a851fbccfd7b6978151","LOCAL_VAR_RENAMING","0","1","1"
"4","codec-smtp","dd3b19d8bb4baa4f86bb1a851fbccfd7b6978151","a7491d2641f62ad4f5f2838cdf35f9e6521fd392","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"8","codec-smtp","a7491d2641f62ad4f5f2838cdf35f9e6521fd392","2bfc56fc2615e26fc2cf20dad2d9d384fa4af16b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"12","codec-smtp","2bfc56fc2615e26fc2cf20dad2d9d384fa4af16b","e9069830fe28d0b8eafdd253c87ea527f81c00a8","FOR_TO_WHILE","1","1","1"
"15","codec-smtp","e9069830fe28d0b8eafdd253c87ea527f81c00a8","8bd18abb523fa2ca45a4ff19ec602384baa78ba2","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"17","codec-smtp","8bd18abb523fa2ca45a4ff19ec602384baa78ba2","f4a9908a92f7be374782f028a6c95464a1fd77a4","REVERSE_IF_ELSE","3","1","1"
"19","codec-smtp","f4a9908a92f7be374782f028a6c95464a1fd77a4","791ee55e86bb78f1ac06776add237a710aa6ccdc","WHILE_TO_FOR","2","1","1"
"20","codec-smtp","791ee55e86bb78f1ac06776add237a710aa6ccdc","b18d1a963d15ed76a8a7870e04d366a1d4581e4c","LOCAL_VAR_RENAMING","0","1","1"
"33","codec-smtp","b18d1a963d15ed76a8a7870e04d366a1d4581e4c","6acd5f28681593f4e855a17c684c3b93f47337a5","PP_TO_ADD_ASSIGNMENT","6","1","1"
"34","codec-smtp","6acd5f28681593f4e855a17c684c3b93f47337a5","6dfc9410388b763696e2f3c04319d10b6df653fa","FOR_TO_WHILE","1","1","1"
"35","codec-smtp","6dfc9410388b763696e2f3c04319d10b6df653fa","6979e691e2d895abfeaa580aa55202e0b35ac2d4","WHILE_TO_FOR","2","1","1"
"38","codec-smtp","6979e691e2d895abfeaa580aa55202e0b35ac2d4","308c20ce5ad5cda6d30f39f25dd84851d34ebbcb","REVERSE_IF_ELSE","3","1","1"
"41","codec-smtp","308c20ce5ad5cda6d30f39f25dd84851d34ebbcb","48d1fd533c82c932d149e7026daa1155ea76e498","FOR_TO_WHILE","1","1","1"
"42","codec-smtp","48d1fd533c82c932d149e7026daa1155ea76e498","14e2b56fd23a711b8f2b03b54297552c6ded27ea","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"47","codec-smtp","14e2b56fd23a711b8f2b03b54297552c6ded27ea","462b4ac8fe3864a42476b068e62877ac849765f4","VAR_DECLARATION_MERGING","12","1","1"
"2","codec-socks","462b4ac8fe3864a42476b068e62877ac849765f4","1158e1fcde0de5a7b2c9d81758bc16439f707486","SWITCH_EQUAL_SIDES","14","1","1"
"5","codec-socks","1158e1fcde0de5a7b2c9d81758bc16439f707486","40881495745fad9f31eb8347fef1c0d784520d8b","SWITCH_EQUAL_SIDES","14","1","1"
"6","codec-socks","40881495745fad9f31eb8347fef1c0d784520d8b","e183df79021121f65a015a08d51e1babba143e59","LOCAL_VAR_RENAMING","0","1","1"
"12","codec-socks","e183df79021121f65a015a08d51e1babba143e59","a57941ce0de7eec642a830ad3e7a4155201a0bab","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"13","codec-socks","a57941ce0de7eec642a830ad3e7a4155201a0bab","247ece44a81dc0a5152306ba6cb0adb42c81d5dd","REVERSE_IF_ELSE","3","1","1"
"15","codec-socks","247ece44a81dc0a5152306ba6cb0adb42c81d5dd","69d08bc82ac9e488adec1cf0dfacebbe79b1c270","LOCAL_VAR_RENAMING","0","1","1"
"28","codec-socks","69d08bc82ac9e488adec1cf0dfacebbe79b1c270","17d566fa5385abb3c046042ce50f6ad7965ee818","SWITCH_EQUAL_SIDES","14","1","1"
