"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"3","spring-data-neo4j/myrestaurants-social","7bf74e4177d326f3a7e70e242d5eee5d4baf1995","0eada1185b1c9e01e170ba1c465d4018538c9e9f","REVERSE_IF_ELSE","3","1","1"
"8","spring-data-neo4j/myrestaurants-social","0eada1185b1c9e01e170ba1c465d4018538c9e9f","137424363af690fdab0842eea374841235ab7094","PP_TO_ADD_ASSIGNMENT","6","1","1"
"10","spring-data-neo4j/myrestaurants-social","137424363af690fdab0842eea374841235ab7094","81e30c5ba68f6395ffcf41dece67fa98680990d5","REVERSE_IF_ELSE","3","1","1"
"13","spring-data-neo4j/myrestaurants-social","81e30c5ba68f6395ffcf41dece67fa98680990d5","9c62d8bba87b84bba50c4e84d54f0bcc123e67c0","WHILE_TO_FOR","2","1","1"
"16","spring-data-neo4j/myrestaurants-social","9c62d8bba87b84bba50c4e84d54f0bcc123e67c0","1b2fcafbe9bbfe13477ca867736f22f23adb4971","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"21","spring-data-neo4j/myrestaurants-social","1b2fcafbe9bbfe13477ca867736f22f23adb4971","d60153df5eed16615f5b74d4be1d0ce02ec962b6","FOR_TO_WHILE","1","1","1"
"23","spring-data-neo4j/myrestaurants-social","d60153df5eed16615f5b74d4be1d0ce02ec962b6","2f15569baec2ab18c915335172442dedf2a1e155","REVERSE_IF_ELSE","3","1","1"
"24","spring-data-neo4j/myrestaurants-social","2f15569baec2ab18c915335172442dedf2a1e155","6ee7c004b2885164e0bfcb0fa945bc06f0233e0a","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"29","spring-data-neo4j/myrestaurants-social","6ee7c004b2885164e0bfcb0fa945bc06f0233e0a","06abf0a8f4c37c629755d123c88cb6ef4e07c912","SWITCH_EQUAL_SIDES","14","1","1"
"0","spring-data-neo4j/todos","06abf0a8f4c37c629755d123c88cb6ef4e07c912","93eb196665a5caa5d112c2cf194b96fac4611dbb","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"4","spring-data-neo4j/todos","93eb196665a5caa5d112c2cf194b96fac4611dbb","0a8116f031978707f9e84f547c5c05a57fc154ae","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1"
"8","spring-data-neo4j/todos","0a8116f031978707f9e84f547c5c05a57fc154ae","751b3247121a66e52e81fc090f4831d220aef95b","LOCAL_VAR_RENAMING","0","1","1"
"13","spring-data-neo4j/todos","751b3247121a66e52e81fc090f4831d220aef95b","92c280de9fcf70244d1586c5bc8c30d41d49c156","LOCAL_VAR_RENAMING","0","1","1"
"20","spring-data-neo4j/todos","92c280de9fcf70244d1586c5bc8c30d41d49c156","90793914e39a05428e036e5e2f0241fd04bfb65b","VAR_DECLARATION_MERGING","12","1","1"
"23","spring-data-neo4j/todos","90793914e39a05428e036e5e2f0241fd04bfb65b","116f29003c8262a70919ec4c1db3374cbc672a03","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"26","spring-data-neo4j/todos","116f29003c8262a70919ec4c1db3374cbc672a03","f32573f639d3ad0c2215c41806a4d03c5cae677b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"27","spring-data-neo4j/todos","f32573f639d3ad0c2215c41806a4d03c5cae677b","392a235d733c83bbf46c90154831ef861a3aad86","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"28","spring-data-neo4j/todos","392a235d733c83bbf46c90154831ef861a3aad86","a919a8aa8749e5100adb382d590f09fd2bd915b8","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"29","spring-data-neo4j/todos","a919a8aa8749e5100adb382d590f09fd2bd915b8","6525a4210cb3f6f42b6712a653057da3324e9b47","SWITCH_EQUAL_SIDES","14","1","1"
"0","spring-data-neo4j/spring-data-neo4j-rest","6525a4210cb3f6f42b6712a653057da3324e9b47","fac8976e4c2d5aae772e9e30918947f792cb3e88","REVERSE_IF_ELSE","3","1","1"
"2","spring-data-neo4j/spring-data-neo4j-rest","fac8976e4c2d5aae772e9e30918947f792cb3e88","26cae717f1c3c909a2058ebbdb15eaad02a7f4e6","REVERSE_IF_ELSE","3","1","1"
"6","spring-data-neo4j/spring-data-neo4j-rest","26cae717f1c3c909a2058ebbdb15eaad02a7f4e6","b2d56e6cac371f9303cd891942db05aeaeaff875","REVERSE_IF_ELSE","3","1","1"
"11","spring-data-neo4j/spring-data-neo4j-rest","b2d56e6cac371f9303cd891942db05aeaeaff875","58f2f95712751c491ccf2ce277eff14157959c92","LOCAL_VAR_RENAMING","0","1","1"
"13","spring-data-neo4j/spring-data-neo4j-rest","58f2f95712751c491ccf2ce277eff14157959c92","1f7de1f5a9a8981a7f97aa6bbbc3d934838ccda8","LOCAL_VAR_RENAMING","0","1","1"
"15","spring-data-neo4j/spring-data-neo4j-rest","1f7de1f5a9a8981a7f97aa6bbbc3d934838ccda8","c47dcebd9bd4ba0f7d23cc98df54e4e97608a55d","LOCAL_VAR_RENAMING","0","1","1"
"22","spring-data-neo4j/spring-data-neo4j-rest","c47dcebd9bd4ba0f7d23cc98df54e4e97608a55d","d013ba07f5beb9646e519f6cf6d4eb24a1cfa171","REVERSE_IF_ELSE","3","1","1"
"27","spring-data-neo4j/spring-data-neo4j-rest","d013ba07f5beb9646e519f6cf6d4eb24a1cfa171","ee7a40b8d4546f9f74d0b5efcde0e1a419df79c0","LOCAL_VAR_RENAMING","0","1","1"
"0","spring-data-neo4j/spring-data-neo4j-tx","ee7a40b8d4546f9f74d0b5efcde0e1a419df79c0","9e3a617c9d133d545a951c20b1594c7dda4df6b0","PRE_POST_FIX_EXPRESSION_DIVIDING","16","1","1"
"1","spring-data-neo4j/spring-data-neo4j-tx","9e3a617c9d133d545a951c20b1594c7dda4df6b0","edbf133cd52028ee19d9f13d1746b45d24e7b3c3","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"5","spring-data-neo4j/spring-data-neo4j-tx","edbf133cd52028ee19d9f13d1746b45d24e7b3c3","67cfd4285bd3842a0144054f418fa76b4a5534f7","SWITCH_EQUAL_SIDES","14","1","1"
"0","spring-data-neo4j/spring-data-neo4j","67cfd4285bd3842a0144054f418fa76b4a5534f7","8be4bf142547d62e823d358f7fb6177e0ef14b1a","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"1","spring-data-neo4j/spring-data-neo4j","8be4bf142547d62e823d358f7fb6177e0ef14b1a","f20fc6daa2f1fbecb37c00354f44f1f7501dad42","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"2","spring-data-neo4j/spring-data-neo4j","f20fc6daa2f1fbecb37c00354f44f1f7501dad42","f468d956a94dd2544320db3f10b1d5c646cfca7c","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"19","spring-data-neo4j/spring-data-neo4j","f468d956a94dd2544320db3f10b1d5c646cfca7c","fd046e274ecfa570f2ef7b79133f4c4b900b3f99","REVERSE_IF_ELSE","3","1","1"
"29","spring-data-neo4j/spring-data-neo4j","fd046e274ecfa570f2ef7b79133f4c4b900b3f99","51be2e7639361dbde6c37c886a79030284fd5782","REVERSE_IF_ELSE","3","1","1"
"0","mybatis-3","ca8118f76a98ab353ea933e6c69b66218dd4e1b6","b5bc85ab3981a0ee7240d4befedd28dff70b6bb0","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"2","mybatis-3","b5bc85ab3981a0ee7240d4befedd28dff70b6bb0","1a578aaa806f5b3ac9c0182019d14c176808e217","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"10","mybatis-3","1a578aaa806f5b3ac9c0182019d14c176808e217","c6fd1789ecf164340031a995e95b809e19227f81","INFIX_EXPRESSION_DIVIDING","8","1","1"
"11","mybatis-3","c6fd1789ecf164340031a995e95b809e19227f81","55bb2cf15bae554956796b0f6c838bc8a5ee9dd9","REVERSE_IF_ELSE","3","1","1"
"13","mybatis-3","55bb2cf15bae554956796b0f6c838bc8a5ee9dd9","9cc11144b0a5b3865fec14504a5444062dcf2166","VAR_DECLARATION_MERGING","12","1","1"
"16","mybatis-3","9cc11144b0a5b3865fec14504a5444062dcf2166","a69d82165fabae21f162aca573ff24940331da47","LOCAL_VAR_RENAMING","0","1","1"
"27","mybatis-3","a69d82165fabae21f162aca573ff24940331da47","ab9f34ed7789f38163c567b3c35e3e563df4dd7c","LOCAL_VAR_RENAMING","0","1","1"
"41","mybatis-3","ab9f34ed7789f38163c567b3c35e3e563df4dd7c","eb5ab83494fb38117d22c35075bbcf29a99d0b5f","LOCAL_VAR_RENAMING","0","1","1"
"49","mybatis-3","eb5ab83494fb38117d22c35075bbcf29a99d0b5f","28935269afe265cad0ba959005b9eb88c2d2c22a","LOCAL_VAR_RENAMING","0","1","1"
"0","WebGoat","c18430752a7cc6f3bce6213aca2306d32e3dc1a9","bbe220eb92f750df8e68385dd9cabba8513ab8c3","SWITCH_EQUAL_SIDES","14","1","1"
"1","WebGoat","bbe220eb92f750df8e68385dd9cabba8513ab8c3","53959827cd06afdae5ac3a8c0e14ccbcd5a90560","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"7","WebGoat","53959827cd06afdae5ac3a8c0e14ccbcd5a90560","9550d58616903a0ae49311254db07dc9db69cfd2","LOCAL_VAR_RENAMING","0","1","1"
"10","WebGoat","9550d58616903a0ae49311254db07dc9db69cfd2","4611e11f5505ecfaf1a20d855b4cb5a8b601ef73","LOCAL_VAR_RENAMING","0","1","1"
"15","WebGoat","4611e11f5505ecfaf1a20d855b4cb5a8b601ef73","bb40be610ec03854681cdfc21c7d4cd81ebf9d36","LOCAL_VAR_RENAMING","0","1","1"
"20","WebGoat","bb40be610ec03854681cdfc21c7d4cd81ebf9d36","fc6f6140d1157d5bcdbbf4dd6c9658f0541fcf85","LOCAL_VAR_RENAMING","0","1","1"
"24","WebGoat","fc6f6140d1157d5bcdbbf4dd6c9658f0541fcf85","83e88a5c3987c5015e45a38d0897ea3ff91234b4","LOCAL_VAR_RENAMING","0","1","1"
"0","RuoYi/ruoyi-admin","0a383753a3b4f54e5ec9cd45d1b5eda1a1493115","57a725015ea150c8bb6ec2ec8250566f58e7dff5","LOOP_IF_CONTINUE_TO_ELSE","11","1","1"
"5","RuoYi/ruoyi-admin","57a725015ea150c8bb6ec2ec8250566f58e7dff5","74f2742f8599f8f4c277e2924ba6e09ac353a27c","VAR_DECLARATION_DIVIDING","13","1","1"
"10","RuoYi/ruoyi-admin","74f2742f8599f8f4c277e2924ba6e09ac353a27c","84b5544572ef19f98ae47b7ba67a8ee4462c9f07","LOCAL_VAR_RENAMING","0","1","1"
"12","RuoYi/ruoyi-admin","84b5544572ef19f98ae47b7ba67a8ee4462c9f07","edae6f7bcda3e49309b4282bacc6dd8011904275","SWITCH_STRING_EQUAL","15","1","1"
"22","RuoYi/ruoyi-admin","edae6f7bcda3e49309b4282bacc6dd8011904275","fe0a5fa18869320db648957e5e1cc2d2edbe9771","SWITCH_EQUAL_SIDES","14","1","1"
"26","RuoYi/ruoyi-admin","fe0a5fa18869320db648957e5e1cc2d2edbe9771","9faa0297c5d4b7ca71c3a35c55a6a638d54e0bc3","REVERSE_IF_ELSE","3","1","1"
"27","RuoYi/ruoyi-admin","9faa0297c5d4b7ca71c3a35c55a6a638d54e0bc3","43ad2bb636ddf33b5602bbf608332670a9f7a7bc","SWITCH_EQUAL_SIDES","14","1","1"
"0","RuoYi/ruoyi-common","43ad2bb636ddf33b5602bbf608332670a9f7a7bc","c11e4ab3f4ee25655fbc78e1fb57ac4dd41d6f39","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"1","RuoYi/ruoyi-common","c11e4ab3f4ee25655fbc78e1fb57ac4dd41d6f39","0f015a5ce5eacca7df8fff87ae22e7a168bcaee0","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"2","RuoYi/ruoyi-common","0f015a5ce5eacca7df8fff87ae22e7a168bcaee0","003582c86e104e3ed2e99090eef4765f0385d58f","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"4","RuoYi/ruoyi-common","003582c86e104e3ed2e99090eef4765f0385d58f","ad21d63189d6da7cbb29b79073ee50d3a2b11e30","VAR_DECLARATION_MERGING","12","1","1"
"5","RuoYi/ruoyi-common","ad21d63189d6da7cbb29b79073ee50d3a2b11e30","23b874c318d87abac01fef24b4ff79e44b9a12c4","FOR_TO_WHILE","1","1","1"
"7","RuoYi/ruoyi-common","23b874c318d87abac01fef24b4ff79e44b9a12c4","3f741b3703ac58a1fe166e01f0c7d8f5ab215f06","PP_TO_ADD_ASSIGNMENT","6","1","1"
"8","RuoYi/ruoyi-common","3f741b3703ac58a1fe166e01f0c7d8f5ab215f06","2508da6eba5062640ba1246e1677f61f6646738a","REVERSE_IF_ELSE","3","1","1"
"9","RuoYi/ruoyi-common","2508da6eba5062640ba1246e1677f61f6646738a","016b616721d5d0843d95f686a79d3c2dedab3846","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1"
"10","RuoYi/ruoyi-common","016b616721d5d0843d95f686a79d3c2dedab3846","d46cdc0efca7494603e7bd40f3d1c9e549773990","WHILE_TO_FOR","2","1","1"
"11","RuoYi/ruoyi-common","d46cdc0efca7494603e7bd40f3d1c9e549773990","cae64ba63973d1fee7e7f3bd484176edeb0ade98","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"19","RuoYi/ruoyi-common","cae64ba63973d1fee7e7f3bd484176edeb0ade98","1f933879a65111b097328932b98970452f48b3b6","SWITCH_EQUAL_SIDES","14","1","1"
"21","RuoYi/ruoyi-common","1f933879a65111b097328932b98970452f48b3b6","a200d5673bc213dc50c4e1c673dabfd932256292","LOCAL_VAR_RENAMING","0","1","1"
