"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\WebGoat","[0a72bb73dc57db21a690f78a47d947c14ffbe1c4, ff9e9d44b4cc30ca8eb0083fa2b0fced9cceb64d, 55d3dbba86f23393e622cbe0289111dc541afc9a, 0a72bb73dc57db21a690f78a47d947c14ffbe1c4, 62ed0417c4726ea481d80085ef06e304563707a6, 55d3dbba86f23393e622cbe0289111dc541afc9a]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240920\WebGoat","[171cf5a03b99627b54dbb425e368836a47a74282, 62ed0417c4726ea481d80085ef06e304563707a6, a05954785e665d75e3ffd392f815d67aad772424, 171cf5a03b99627b54dbb425e368836a47a74282, 7894182ddac91143241fc1c412fc604347e76822, a05954785e665d75e3ffd392f815d67aad772424]","[[src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[6c3ddeeb76a850e36cd206f7c1f7ed37ba9dbdf8, 7894182ddac91143241fc1c412fc604347e76822, 0ca9de7529447d7d736cf07f47431197fb26264f, 6c3ddeeb76a850e36cd206f7c1f7ed37ba9dbdf8, 901dc99d60aa6366f26dd6631f052acca4211f4a, 0ca9de7529447d7d736cf07f47431197fb26264f]","[NO_NOISE, [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|EXTRACT_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240920\WebGoat","[52acd46e5bf6b47c9bdd3c6f3f0bf47dd35b14d4, 901dc99d60aa6366f26dd6631f052acca4211f4a, 4fca0f4d3b476b9a92c310b22a88d591704ca26a, 52acd46e5bf6b47c9bdd3c6f3f0bf47dd35b14d4, c111eabbc2c180c16425e1f4a3b148feb4937a7e, 4fca0f4d3b476b9a92c310b22a88d591704ca26a]","[[src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_VARIABLE], NO_NOISE, [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|EXTRACT_VARIABLE]]","[completed]"
"E:\project-DataSets20240920\WebGoat","[ce21eb6adcf88e91c34a0807482f66fc4dadbbc4, c111eabbc2c180c16425e1f4a3b148feb4937a7e, c401ae6be4acfc6434f6e82c8927daa466ccee1c, ce21eb6adcf88e91c34a0807482f66fc4dadbbc4, 9784105aaa4cf91ce2780dcd9385b024471b0838, c401ae6be4acfc6434f6e82c8927daa466ccee1c]","[[src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[20bdd7a963cc71acb6f7238322795d6953a6a213, 9784105aaa4cf91ce2780dcd9385b024471b0838, 974618aad611f98c38b4f8d1c9dda5f5931542a9, 20bdd7a963cc71acb6f7238322795d6953a6a213, 36fa23d8100388e5a2d44b223c37553fb565e209, 974618aad611f98c38b4f8d1c9dda5f5931542a9]","[[src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE], [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], NO_NOISE]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[8fd2bfe5aa78cde829b72f676f631266a8b68e23, 36fa23d8100388e5a2d44b223c37553fb565e209, f8eaf6311821afffe2aa62f30c6c7698e190349d, 8fd2bfe5aa78cde829b72f676f631266a8b68e23, f4dee44ec594a48273fe2983e32b4346e511fbfd, f8eaf6311821afffe2aa62f30c6c7698e190349d]","[NO_NOISE, NO_NOISE, [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER]]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[f88ba4a3d4be23c5d002481173b1c44dadc8633a, f4dee44ec594a48273fe2983e32b4346e511fbfd, a933fd2811d8386716a6d749f064620e9f079541, f88ba4a3d4be23c5d002481173b1c44dadc8633a, 3c0df8509735756441afcc3a7817e19612e8ec14, a933fd2811d8386716a6d749f064620e9f079541]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240920\WebGoat","[f9398b2859a850a674f6c738e96ab7febaf10b8f, 3c0df8509735756441afcc3a7817e19612e8ec14, 0530b8604ed43ee5f757a7e1fc5241967f8d9646, f9398b2859a850a674f6c738e96ab7febaf10b8f, aa4a4e32a3bd5ec11ae197da84b0b6055f4f2e2e, 0530b8604ed43ee5f757a7e1fc5241967f8d9646]","[NO_NOISE, [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], NO_NOISE]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[8994c5f66c4a2cc1bb956a9bad915fcbb8d3bd2e, aa4a4e32a3bd5ec11ae197da84b0b6055f4f2e2e, 908562250a6d9723c2a6c4a18882f4521be71108, 8994c5f66c4a2cc1bb956a9bad915fcbb8d3bd2e, 50baa398e8c3d5d973c924e208ac11a4ae0498bc, 908562250a6d9723c2a6c4a18882f4521be71108]","[NO_NOISE, [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], NO_NOISE]","[completed, generatePassword]"
"E:\project-DataSets20240920\WebGoat","[f85c6d3f696cbf7032417ad1690429ca3e007c14, 50baa398e8c3d5d973c924e208ac11a4ae0498bc, a0062c7e234033d40846500f41880ebe597f911f, f85c6d3f696cbf7032417ad1690429ca3e007c14, 353a2ceed11912b7962455ac25e032b82d09e0c2, a0062c7e234033d40846500f41880ebe597f911f]","[[src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], [src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_ATTRIBUTE, src/main/java/org/owasp/webgoat/lessons/logging/LogBleedingTask.java|RENAME_PARAMETER], NO_NOISE]","[completed, generatePassword, getPrivateKeyInPEM, signMessage, verifyAssignment, verifyMessage]"
"E:\project-DataSets20240920\spring-data-neo4j","[5b58f987fc653d5f9bdb35681843a6a9f11291fe, 4460770f163b2b48628d56608a1277c9bc18ea8e, 516d7c51d3a1c88075548eb30bd719bf18930646, 5b58f987fc653d5f9bdb35681843a6a9f11291fe, 44f3ff6c7194992615c6bb445ee7399ecf8cbd53, 516d7c51d3a1c88075548eb30bd719bf18930646]","[NO_NOISE, NO_NOISE, NO_NOISE]","[deserializeCollection, deserializePropertyValue, isCollectionLike, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[0928d36d154163a76633fe658d21b8c108b89062, 44f3ff6c7194992615c6bb445ee7399ecf8cbd53, d8b7500538750e3a14f580e3de713147fda08d8c, 0928d36d154163a76633fe658d21b8c108b89062, 505014cc4826d15a6a3120555cd7fed052e7c58d, d8b7500538750e3a14f580e3de713147fda08d8c]","[NO_NOISE, [spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_ATTRIBUTE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_VARIABLE], [spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|INVERT_CONDITION]]","[PropertyConverter, convertCollection, deserializeCollection, deserializePropertyValue, isCollectionLike, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[6b3504324eed014301010a71736a3b38bcb1c11d, 505014cc4826d15a6a3120555cd7fed052e7c58d, 03dd7566545159f113e5d7c357b0f53dfa874820, 6b3504324eed014301010a71736a3b38bcb1c11d, 33134801b8b00b505656cf8a2792ad702f55a022, 03dd7566545159f113e5d7c357b0f53dfa874820]","[NO_NOISE, NO_NOISE, NO_NOISE]","[PropertyConverter, deserializeCollection, deserializePropertyValue, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[32a819e239be053efce0b2f6ce65b39131078eba, 33134801b8b00b505656cf8a2792ad702f55a022, 707d467c0d596c1b27dcba1d570ac01ab0a270b4, 32a819e239be053efce0b2f6ce65b39131078eba, e2e5dacc2130a5a04ac34018e82f4ed468e792f3, 707d467c0d596c1b27dcba1d570ac01ab0a270b4]","[NO_NOISE, [spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|EXTRACT_VARIABLE], NO_NOISE]","[deserializeCollection, deserializePropertyValue, isCollectionLike, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[9c2229bda56a632d10672d7f79ab889cfb11319d, e2e5dacc2130a5a04ac34018e82f4ed468e792f3, 7391801739f6c1ae63fbde6d59d73ad766449f9f, 9c2229bda56a632d10672d7f79ab889cfb11319d, 7a65abdf0d5ac924940d1834ab780c8c5b2ffa61, 7391801739f6c1ae63fbde6d59d73ad766449f9f]","[[spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_ATTRIBUTE], NO_NOISE, NO_NOISE]","[PropertyConverter, deserializePropertyValue, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[bd3561f3affa1ddd1312d1c516821295e683b81f, 7a65abdf0d5ac924940d1834ab780c8c5b2ffa61, 3a6b50311b81cf0e16382d6682364f083669f3fd, bd3561f3affa1ddd1312d1c516821295e683b81f, dbd455b749551455f95333bf588cedafafef8e6c, 3a6b50311b81cf0e16382d6682364f083669f3fd]","[[spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_ATTRIBUTE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[PropertyConverter, deserializeCollection, deserializePropertyValue, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[b3f8bb5667faea88a57cb92bfcdaa22e2f6bcefb, dbd455b749551455f95333bf588cedafafef8e6c, c850ce0ed1d18a0e761d4207c5a188a014e3ffb1, b3f8bb5667faea88a57cb92bfcdaa22e2f6bcefb, c75b7f1976e8c42b62994b85848d310bf1480870, c850ce0ed1d18a0e761d4207c5a188a014e3ffb1]","[NO_NOISE, NO_NOISE, [spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_ATTRIBUTE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_VARIABLE]]","[PropertyConverter, deserializeCollection, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[6f69a542dd15d838731deadb7d8d572a486a1edc, c75b7f1976e8c42b62994b85848d310bf1480870, cb2e39e45af2faa1ebfbfa8e15a8126f761f716f, 6f69a542dd15d838731deadb7d8d572a486a1edc, 980d626d82bf3fee8ac6f64bbf8f6d2469b8b154, cb2e39e45af2faa1ebfbfa8e15a8126f761f716f]","[[spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/PropertyConverter.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[PropertyConverter, convertCollection, deserializeCollection, deserializePropertyValue, serializePropertyValue]"
"E:\project-DataSets20240920\spring-data-neo4j","[5081fbe43acb0382c7bffe52027f210b301d1c06, 980d626d82bf3fee8ac6f64bbf8f6d2469b8b154, 2b5ca1bdf189d9ea5a8b6b98337feb782166fc3e, 5081fbe43acb0382c7bffe52027f210b301d1c06, 64bbd48f01720d5a4d469932ed8d83b5e9e94a4b, 2b5ca1bdf189d9ea5a8b6b98337feb782166fc3e]","[NO_NOISE, [spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/Neo4jConversionServiceFactoryBean.java|INVERT_CONDITION, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/Neo4jConversionServiceFactoryBean.java|RENAME_PARAMETER, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/fieldaccess/Neo4jConversionServiceFactoryBean.java|RENAME_VARIABLE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/lifecycle/BeforeSaveEvent.java|RENAME_PARAMETER, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/mapping/Neo4JPersistentPropertyImpl.java|EXTRACT_VARIABLE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/mapping/Neo4JPersistentPropertyImpl.java|INVERT_CONDITION, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/mapping/SourceStateTransmitter.java|INVERT_CONDITION, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/mapping/SourceStateTransmitter.java|RENAME_PARAMETER, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/mapping/SourceStateTransmitter.java|RENAME_VARIABLE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/path/EntityMapper.java|RENAME_PARAMETER, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/typerepresentation/IndexingNodeTypeRepresentationStrategy.java|RENAME_ATTRIBUTE, spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/typerepresentation/IndexingNodeTypeRepresentationStrategy.java|RENAME_PARAMETER], [spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringProvider.java|RENAME_PARAMETER]]","[BeforeSaveEvent, ClosableCombiningIterable, EntityMapper, PropertyConverter, RelatedToCollectionFieldAccessor, RelatedToCollectionFieldAccessorFactory, SourceStateTransmitter, WhereClause, addConverters, copyPropertiesTo, create, extractDefaultValue, extractRelationshipInfo, getDefaultValue, getFieldAccessors, getMappingPolicy, getObject, getObjectType, getPartInfo, getPersistentEntityType, getValue, getValueFromEntity, isIdProperty, isNeo4jPropertyType, isNeo4jPropertyValue, isSerializablePropertyField, isSingleton, loadTransactionManager, mapPath, resolveParameters, toString]"
"E:\project-DataSets20240920\spring-data-neo4j","[43be5d3ae85fd66ef1919d323cc09b590eafcaaa, 64bbd48f01720d5a4d469932ed8d83b5e9e94a4b, ea4973121990ff9ef082655885cde92e0362513b, 43be5d3ae85fd66ef1919d323cc09b590eafcaaa, 74fb43767db8f5f136d145c193ea9b781cb5c0b2, ea4973121990ff9ef082655885cde92e0362513b]","[[spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringProvider.java|RENAME_PARAMETER], [spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringProvider.java|RENAME_PARAMETER], [spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringProvider.java|RENAME_PARAMETER]]","[loadTransactionManager]"
"E:\project-DataSets20240920\spring-data-neo4j","[d2b03abc13d45cd8edf2071ce1584e57292f811b, 74fb43767db8f5f136d145c193ea9b781cb5c0b2, 199d2e991fdfe1a7e0d5a11a177f98feed2f66de, d2b03abc13d45cd8edf2071ce1584e57292f811b, d96a57b668babacbd35907bf18f58e203e4b3545, 199d2e991fdfe1a7e0d5a11a177f98feed2f66de]","[[spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/ChainedTransactionManager.java|INVERT_CONDITION, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/ChainedTransactionManager.java|RENAME_ATTRIBUTE, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/ChainedTransactionManager.java|RENAME_PARAMETER, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/ChainedTransactionManager.java|RENAME_VARIABLE, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/MultiTransactionStatus.java|RENAME_ATTRIBUTE, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/MultiTransactionStatus.java|RENAME_PARAMETER, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/MultiTransactionStatus.java|RENAME_VARIABLE, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringProvider.java|RENAME_PARAMETER, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringServiceImpl.java|RENAME_PARAMETER, spring-data-neo4j-tx/src/main/java/org/springframework/data/neo4j/transaction/SpringServiceImpl.java|RENAME_VARIABLE], [spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestResult.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestResult.java|RENAME_VARIABLE], [spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringHandler.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestCypherQueryEngine.java|RENAME_ATTRIBUTE, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestCypherQueryEngine.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestGraphDatabase.java|EXTRACT_VARIABLE, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestGraphDatabase.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestGremlinQueryEngine.java|RENAME_ATTRIBUTE, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestGremlinQueryEngine.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestResult.java|RENAME_PARAMETER, spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/SpringRestResult.java|RENAME_VARIABLE]]","[ChainedTransactionManager, SpringRestGraphDatabase, beginTx, commit, createNode, createResultConverter, createSavepoint, getEventIdentifier, getIndex, getStatus, getTransaction, getTransactionManager, getTxManager, handle, isCompleted, iterator, queryEngineFor, release, remove, removeFromIndexes, resume, rollback, rollbackToSavepoint, setResultConverter, to, with]"
"E:\project-DataSets20240920\spring-data-neo4j","[a429b568193c56548cccf22516599aa1035f3cdc, d96a57b668babacbd35907bf18f58e203e4b3545, a7327a53b05d588270a1c25c8726d34863215fe3, a429b568193c56548cccf22516599aa1035f3cdc, a58b8f2586efa374cf501acb3ea52b075b3422f4, a7327a53b05d588270a1c25c8726d34863215fe3]","[[spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_ATTRIBUTE], [spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_PARAMETER], [spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_VARIABLE]]","[fromJsonToTodo, getIsDone, getTitle, setIsDone, setTitle, toString]"
"E:\project-DataSets20240920\spring-data-neo4j","[edf712755f03cff367ff413b0a015d4d39b9f8ca, a58b8f2586efa374cf501acb3ea52b075b3422f4, 05040ad505f1ef7d4e4a7d6c2790b4b632375fd6, edf712755f03cff367ff413b0a015d4d39b9f8ca, 12da8c659f2171ef6c1ffbf7669caa7cdd8c3ce1, 05040ad505f1ef7d4e4a7d6c2790b4b632375fd6]","[[spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_PARAMETER], [spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_PARAMETER], [spring-data-neo4j-examples/todos/src/main/java/Main.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/todos/src/main/java/Main.java|RENAME_VARIABLE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_PARAMETER, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/Todo.java|RENAME_VARIABLE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/TodoController.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/TodoController.java|RENAME_PARAMETER, spring-data-neo4j-examples/todos/src/main/java/org/neo4j/app/todos/TodoController.java|RENAME_VARIABLE]]","[fromJsonArrayToTodoes, fromJsonToTodo, getIsDone, setIsDone, toJsonArray]"
"E:\project-DataSets20240920\spring-data-neo4j","[2506230a8d41fa16038101968d3bd7b373350dc1, 12da8c659f2171ef6c1ffbf7669caa7cdd8c3ce1, b160343746ffaa04c22701f4fe3f7610526a5215, 2506230a8d41fa16038101968d3bd7b373350dc1, 1df430130d2ae39c5141651b85bec36275518a98, b160343746ffaa04c22701f4fe3f7610526a5215]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findByName, findUserAccount]"
"E:\project-DataSets20240920\spring-data-neo4j","[5040ac27682a703d1f175ecb167c882fcdd7ce0d, 1df430130d2ae39c5141651b85bec36275518a98, 4ac72ab3418622033367a438e5fd66474dac34cd, 5040ac27682a703d1f175ecb167c882fcdd7ce0d, 5b366735af422f38df43347482374dec135d1f3f, 4ac72ab3418622033367a438e5fd66474dac34cd]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findByName, findUserAccount]"
"E:\project-DataSets20240920\spring-data-neo4j","[c465d81643aaa8eb3468a662ed29d6baf1e91ce9, 5b366735af422f38df43347482374dec135d1f3f, 78c826c2527a7ad4289374b94e4a4c526674fe34, c465d81643aaa8eb3468a662ed29d6baf1e91ce9, 57d2bb079d1c65e637dbb729445a1a29b5f4f0f2, 78c826c2527a7ad4289374b94e4a4c526674fe34]","[NO_NOISE, NO_NOISE, [spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_VARIABLE]]","[findByName]"
"E:\project-DataSets20240920\spring-data-neo4j","[428b3598bd236db2d36ea118b251c6dd973f2da7, 57d2bb079d1c65e637dbb729445a1a29b5f4f0f2, c2a383e5f82a8aacd7ab6ae44cf00ea75223f150, 428b3598bd236db2d36ea118b251c6dd973f2da7, 7325a32775155df1e18b0372d823125d9c89c06e, c2a383e5f82a8aacd7ab6ae44cf00ea75223f150]","[NO_NOISE, [spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_VARIABLE], [spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_PARAMETER]]","[countUserAccounts, findAllUserAccounts, findByName, findUserAccount, findUserAccountEntries, merge, persist]"
"E:\project-DataSets20240920\spring-data-neo4j","[bd2ee8eef80da56a0da8e2aca02d61f1e863c06e, 7325a32775155df1e18b0372d823125d9c89c06e, 7a541d3404448b349e777e49a7d2c28adab0d1d1, bd2ee8eef80da56a0da8e2aca02d61f1e863c06e, f189aa3ac6aa65ceebb451d0e019902286dcde2d, 7a541d3404448b349e777e49a7d2c28adab0d1d1]","[[spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[findByName, findUserAccount, merge]"
"E:\project-DataSets20240920\spring-data-neo4j","[9c843b62e410322540003d7140a9ee08f55a1508, f189aa3ac6aa65ceebb451d0e019902286dcde2d, 7cbfdb1069a1dbf5a99b3f300498e9dbdfd64487, 9c843b62e410322540003d7140a9ee08f55a1508, 2d9683531a259f7b95dc49a2f4f51bf680b3c82c, 7cbfdb1069a1dbf5a99b3f300498e9dbdfd64487]","[NO_NOISE, [spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/data/UserAccountRepository.java|RENAME_VARIABLE], NO_NOISE]","[findByName]"
"E:\project-DataSets20240920\spring-data-neo4j","[1a94ebe2af64ffef288c2490d40bf2b4d416a91e, 2d9683531a259f7b95dc49a2f4f51bf680b3c82c, 967f6ecc23815ca043025b2762530da949838473, 1a94ebe2af64ffef288c2490d40bf2b4d416a91e, ed5a2281c4d8b9bac03f4fafc7263fac110d34f2, 967f6ecc23815ca043025b2762530da949838473]","[NO_NOISE, [spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/domain/Restaurant.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/domain/Restaurant.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/domain/TopRatedRestaurantFinder.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/domain/TopRatedRestaurantFinder.java|RENAME_VARIABLE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/web/BaseApplicationController.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/web/BaseApplicationController.java|RENAME_PARAMETER, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/web/BaseApplicationController.java|RENAME_VARIABLE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/web/FriendController.java|EXTRACT_VARIABLE, spring-data-neo4j-examples/myrestaurants-social/src/main/java/com/springone/myrestaurants/web/FriendController.java|INVERT_CONDITION], [spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/dao/RestaurantDao.java|RENAME_PARAMETER]]","[CalculateRatingPredicate, addDateTimeFormatPatterns, create, findAllUserAccounts, findByName, findRecommendation, findRestaurantEntries, getCity, getCurrentUserAccount, getId, getName, getRestaurantConverter, getState, getTopNRatedRestaurants, getVersion, getZipCode, list, populateModelWithCurrentUserAccountIdAsLong, setCity, setId, setName, setState, setVersion, setZipCode, show, toString]"
"E:\project-DataSets20240920\spring-data-neo4j","[c9fbb94b4fc8da09225c8e3626bc78dc0fec36fc, ed5a2281c4d8b9bac03f4fafc7263fac110d34f2, 704e7b65b1ffdcc631a125947235ddb53b5f4dc6, c9fbb94b4fc8da09225c8e3626bc78dc0fec36fc, 7d403b86ea4e28e65081927fbe35ee72754e9f0f, 704e7b65b1ffdcc631a125947235ddb53b5f4dc6]","[[spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/dao/RestaurantDao.java|RENAME_ATTRIBUTE, spring-data-neo4j-examples/myrestaurants-original/src/main/java/com/springone/myrestaurants/dao/RestaurantDao.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[countRestaurants, findAllRestaurants, findRestaurant, findRestaurantEntries]"
